proto,sttl,dttl,dloss,Spkts,Dpkts,swin,dwin,smeansz,ct_state_ttl,ct_srv_src,ct_srv_dst,ct_src_dport_ltm,ct_dst_src_ltm,attack_cat,Label
1,31,29,5,12,18,255,255,132,0,1,1,1,2,0,0
119,254,0,0,2,0,0,0,100,2,13,13,3,13,5,1
0,254,0,0,2,0,0,0,57,2,13,13,13,13,1,1
0,31,29,0,2,2,0,0,73,0,3,2,1,2,0,0
113,254,0,0,2,0,0,0,100,2,4,4,2,4,3,1
1,31,29,7,32,24,255,255,117,0,1,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,25,25,16,25,1,1
1,31,29,24,60,62,255,255,60,0,8,5,1,2,0,0
0,31,29,0,4,4,0,0,134,0,11,3,1,4,0,0
0,60,0,0,2,0,0,0,132,0,25,25,23,25,0,0
0,31,29,0,2,2,0,0,73,0,1,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,12,12,12,13,1,1
1,31,29,26,64,66,255,255,59,0,4,7,1,1,0,0
1,31,29,15,52,54,255,255,56,0,1,1,1,4,0,0
1,31,29,24,60,62,255,255,60,0,3,6,1,1,0,0
1,31,29,36,84,86,255,255,58,0,2,4,1,1,0,0
1,31,29,324,393,757,255,255,56,0,8,6,2,2,0,0
1,31,29,32,122,126,255,255,64,0,6,5,1,1,0,0
5,0,0,0,2,2,0,0,28,0,2,2,2,2,0,0
1,31,29,36,84,86,255,255,58,0,6,13,1,1,0,0
0,254,0,0,2,0,0,0,57,2,28,28,14,28,1,1
1,31,29,39,90,92,255,255,57,0,2,5,1,2,0,0
1,31,29,39,90,92,255,255,57,0,8,11,1,1,0,0
0,254,0,0,2,0,0,0,57,2,53,53,34,53,1,1
1,31,29,1,14,8,255,255,638,0,4,5,1,3,0,0
1,31,29,20,52,54,255,255,61,0,3,4,1,1,0,0
0,254,0,0,2,0,0,0,52,2,6,6,6,6,2,1
1,31,29,20,52,56,255,255,61,0,3,3,1,1,0,0
0,254,0,0,2,0,0,0,52,2,3,3,2,3,2,1
1,31,29,14,40,42,255,255,64,0,6,3,1,1,0,0
1,31,29,197,238,438,255,255,57,0,10,12,2,2,0,0
0,254,0,0,2,0,0,0,57,2,18,18,18,18,1,1
1,31,29,11,34,36,255,255,66,0,5,3,1,1,0,0
0,254,0,0,2,0,0,0,57,2,36,36,20,36,1,1
0,31,29,0,2,2,0,0,73,0,3,3,2,1,0,0
0,254,0,0,2,0,0,0,57,2,34,34,34,34,1,1
0,254,0,0,2,0,0,0,57,2,18,18,12,18,1,1
0,254,0,0,2,0,0,0,57,2,6,6,6,6,1,1
1,31,29,6,22,24,255,255,87,0,7,6,2,2,0,0
1,31,29,18,48,50,255,255,62,0,3,4,1,2,0,0
0,31,29,0,4,4,0,0,142,0,11,4,1,3,0,0
1,31,29,7,50,38,255,255,684,0,1,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,44,44,44,44,1,1
1,62,252,8,160,42,255,255,1179,1,1,1,1,1,3,1
1,254,0,0,2,0,255,0,45,6,11,10,1,10,0,0
83,254,0,0,2,0,0,0,100,2,6,6,1,6,6,1
1,31,29,6,22,24,255,255,87,0,3,1,1,2,0,0
0,31,29,0,2,2,0,0,73,0,3,5,1,1,0,0
1,62,252,8,20,20,255,255,49,1,1,1,1,1,3,1
0,31,29,0,2,2,0,0,73,0,2,2,1,1,0,0
1,31,29,18,50,48,255,255,61,0,15,8,1,2,0,0
1,31,29,5,14,18,255,255,120,0,2,1,2,5,0,0
1,31,29,15,42,44,255,255,63,0,7,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,29,29,16,29,1,1
0,254,0,0,2,0,0,0,57,2,10,10,5,10,1,1
0,31,29,0,2,2,0,0,73,0,2,3,2,1,0,0
1,31,29,39,90,92,255,255,57,0,19,8,1,1,0,0
0,254,0,0,2,0,0,0,57,2,16,16,16,16,1,1
1,31,29,11,34,36,255,255,66,0,12,4,1,1,0,0
0,254,0,0,2,0,0,0,57,2,2,2,2,2,1,1
0,254,0,0,2,0,0,0,992,2,5,5,4,5,2,1
0,254,0,0,2,0,0,0,57,2,27,27,16,27,1,1
1,31,29,6,22,24,255,255,87,0,4,4,1,1,0,0
1,31,29,17,62,58,255,255,96,0,1,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,31,31,20,31,1,1
0,254,0,0,2,0,0,0,57,2,20,20,10,20,1,1
0,31,29,0,4,4,0,0,142,0,8,13,2,6,0,0
0,254,0,0,2,0,0,0,57,2,39,39,21,39,1,1
0,254,0,0,2,0,0,0,57,2,33,33,15,33,1,1
0,31,29,0,2,2,0,0,73,0,2,3,2,1,0,0
0,31,29,0,4,4,0,0,142,0,6,6,1,4,0,0
1,31,29,14,40,42,255,255,64,0,3,3,1,1,0,0
1,31,29,5,14,18,255,255,120,0,2,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,39,39,26,39,1,1
0,254,0,0,2,0,0,0,57,2,17,17,8,17,1,1
1,31,29,4,16,18,255,255,96,0,12,11,6,6,0,0
1,31,29,4,12,12,255,255,86,0,6,4,2,1,0,0
1,31,29,197,224,438,255,255,58,0,19,12,3,3,0,0
0,254,0,0,2,0,0,0,57,2,24,24,24,24,1,1
1,31,29,30,72,74,255,255,59,0,4,3,1,1,0,0
1,31,29,14,40,42,255,255,64,0,9,7,1,2,0,0
0,254,0,0,2,0,0,0,57,2,15,15,3,3,1,1
0,31,29,0,4,4,0,0,132,0,8,7,1,4,0,0
1,31,29,14,40,42,255,255,64,0,10,10,1,1,0,0
0,31,29,0,4,4,0,0,132,0,6,5,1,3,0,0
1,31,29,7,32,24,255,255,117,0,1,1,1,2,0,0
0,31,29,0,2,2,0,0,73,0,3,2,2,2,0,0
1,31,29,5,14,18,255,255,120,0,2,3,2,5,0,0
1,31,29,22,56,58,255,255,61,0,6,4,1,1,0,0
0,254,0,0,2,0,0,0,57,2,11,7,5,4,1,1
0,254,0,0,2,0,0,0,57,2,36,36,36,36,1,1
1,254,252,3,12,12,255,255,57,1,1,1,1,1,6,1
1,31,29,16,44,46,255,255,63,0,18,10,1,1,0,0
1,254,252,1,60,14,255,255,1136,1,5,2,1,2,0,0
1,31,29,21,54,56,255,255,61,0,4,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,43,43,25,43,1,1
1,31,29,14,40,42,255,255,64,0,7,7,1,1,0,0
1,31,29,2,6,8,255,255,53,0,3,4,1,4,0,0
1,31,29,21,54,56,255,255,61,0,5,4,1,1,0,0
0,31,29,0,2,2,0,0,73,0,4,2,3,2,0,0
1,31,29,21,54,56,255,255,61,0,18,11,1,1,0,0
0,254,0,0,2,0,0,0,57,2,34,34,16,34,1,1
3,254,0,0,2,0,0,0,100,2,3,3,2,3,4,1
0,254,0,0,2,0,0,0,532,2,34,34,10,34,0,0
0,254,0,0,2,0,0,0,57,2,8,8,8,8,1,1
0,254,0,0,2,0,0,0,39,2,9,9,1,6,2,1
0,254,0,0,2,0,0,0,84,2,1,1,1,1,5,1
0,254,0,0,2,0,0,0,57,2,25,25,18,25,1,1
0,31,29,0,2,2,0,0,73,0,1,3,3,3,0,0
1,31,29,1,14,6,255,255,638,0,5,2,1,4,0,0
1,62,252,3,10,10,255,255,77,1,1,1,1,1,3,1
1,31,29,4,16,18,255,255,96,0,4,6,1,1,0,0
1,254,252,2,12,10,255,255,88,1,3,4,1,3,2,1
1,31,29,14,40,42,255,255,64,0,4,4,1,2,0,0
1,31,29,7,26,28,255,255,161,0,16,13,1,7,0,0
0,254,0,0,2,0,0,0,52,2,7,7,2,7,0,0
1,31,29,16,44,46,255,255,63,0,2,8,1,2,0,0
0,31,29,0,2,2,0,0,73,0,4,2,2,2,0,0
1,31,29,33,78,80,255,255,58,0,3,2,1,2,0,0
0,31,29,0,4,4,0,0,130,0,9,6,1,3,0,0
0,254,0,0,2,0,0,0,57,2,3,3,3,3,1,1
0,60,0,0,2,0,0,0,132,0,16,16,16,16,0,0
1,31,29,7,32,26,255,255,117,0,1,1,1,1,0,0
0,60,0,0,2,0,0,0,132,0,40,40,25,40,0,0
0,254,0,0,2,0,0,0,57,2,35,35,21,35,1,1
0,254,0,0,2,0,0,0,57,2,34,34,18,34,1,1
1,31,29,33,78,80,255,255,58,0,12,4,1,1,0,0
1,31,29,8,52,38,255,255,717,0,1,1,1,1,0,0
0,31,29,0,4,4,0,0,142,0,6,8,1,3,0,0
1,62,252,9,22,22,255,255,54,1,1,1,1,2,3,1
1,31,29,15,46,52,255,255,79,0,4,7,1,3,0,0
0,254,0,0,2,0,0,0,470,2,26,26,8,26,2,1
1,31,29,15,52,54,255,255,56,0,2,2,2,6,0,0
0,31,29,0,4,4,0,0,142,0,12,11,1,3,0,0
1,254,252,3,12,10,255,255,73,1,1,1,1,1,4,1
89,254,0,0,2,0,0,0,100,2,8,8,3,9,4,1
0,31,29,0,2,2,0,0,73,0,1,3,1,1,0,0
1,31,29,15,42,44,255,255,63,0,4,5,2,2,0,0
0,31,29,0,4,4,0,0,142,0,15,5,1,4,0,0
1,31,29,15,52,54,255,255,56,0,1,1,1,2,0,0
1,254,252,1,16,8,255,255,652,1,1,1,1,1,3,1
0,254,0,0,2,0,0,0,57,2,30,30,8,30,1,1
0,254,0,0,2,0,0,0,57,2,33,33,17,33,1,1
1,31,29,8,52,42,255,255,717,0,1,1,1,6,0,0
0,254,0,0,2,0,0,0,57,2,26,26,24,27,1,1
1,31,29,13,38,40,255,255,64,0,7,13,1,2,0,0
1,31,29,5,12,18,255,255,132,0,4,1,2,1,0,0
0,254,0,0,2,0,0,0,57,2,29,29,17,29,1,1
0,31,29,0,2,2,0,0,73,0,3,4,1,1,0,0
76,254,0,0,2,0,0,0,100,2,13,13,4,13,4,1
1,31,29,5,14,18,255,255,120,0,4,4,4,3,0,0
1,31,29,6,22,24,255,255,87,0,4,6,1,1,0,0
1,31,29,8,52,42,255,255,716,0,1,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,39,39,33,39,1,1
0,254,0,0,2,0,0,0,57,2,30,30,30,31,1,1
1,31,29,15,52,54,255,255,56,0,1,2,1,3,0,0
0,31,29,0,2,2,0,0,73,0,3,3,1,2,0,0
0,254,0,0,2,0,0,0,57,2,33,33,33,33,1,1
0,31,29,0,2,2,0,0,65,0,3,2,3,2,0,0
0,60,0,0,2,0,0,0,132,0,23,23,23,23,0,0
0,254,0,0,2,0,0,0,57,2,25,25,8,25,1,1
1,31,29,22,56,58,255,255,61,0,11,5,1,3,0,0
0,254,0,0,2,0,0,0,57,2,38,38,38,38,1,1
1,31,29,18,48,50,255,255,62,0,16,13,1,1,0,0
1,31,29,14,42,42,255,255,63,0,12,11,1,1,0,0
0,254,0,0,2,0,0,0,57,2,29,29,18,29,1,1
1,62,252,2,10,8,255,255,78,1,1,1,1,1,3,1
1,31,29,15,42,44,255,255,63,0,6,3,1,1,0,0
1,31,29,21,54,56,255,255,61,0,4,6,1,2,0,0
0,254,0,0,2,0,0,0,57,2,24,24,16,24,1,1
1,31,29,17,68,64,255,255,182,0,1,1,1,1,0,0
1,31,29,13,38,40,255,255,64,0,5,9,1,2,0,0
0,254,0,0,2,0,0,0,57,2,29,29,21,29,1,1
0,31,29,0,2,2,0,0,65,0,1,2,1,1,0,0
128,254,0,0,2,0,0,0,90,2,7,7,7,7,3,1
0,254,0,0,2,0,0,0,57,2,33,33,33,33,1,1
0,31,29,0,2,2,0,0,65,0,1,2,1,1,0,0
1,31,29,4,16,18,255,255,96,0,9,5,5,6,0,0
0,254,0,0,2,0,0,0,57,2,38,38,34,39,1,1
1,31,29,4,16,18,255,255,96,0,12,6,6,8,0,0
0,254,0,0,2,0,0,0,52,2,8,8,2,8,0,0
0,31,29,0,2,2,0,0,66,0,3,1,2,1,0,0
1,31,29,370,366,746,255,255,53,0,9,7,1,1,0,0
0,254,0,0,2,0,0,0,57,2,22,22,16,22,1,1
0,254,0,0,2,0,0,0,57,2,36,36,17,36,1,1
0,254,0,0,2,0,0,0,57,2,43,43,19,43,1,1
0,254,0,0,2,0,0,0,57,2,41,41,41,41,1,1
0,254,0,0,2,0,0,0,57,2,35,35,17,35,1,1
0,31,29,0,2,2,0,0,73,0,1,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,37,37,28,37,1,1
0,31,29,0,2,2,0,0,73,0,5,4,1,3,0,0
0,254,0,0,2,0,0,0,57,2,22,22,17,22,1,1
1,31,29,5,12,18,255,255,132,0,1,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,16,16,16,16,1,1
1,31,29,19,72,70,255,255,97,0,7,7,2,4,0,0
1,31,29,4,8,12,255,255,53,0,3,3,1,3,0,0
1,254,252,1,10,8,255,255,252,1,3,3,1,1,2,1
3,254,0,0,2,0,0,0,100,2,4,4,1,4,3,1
1,31,29,22,56,58,255,255,61,0,7,4,1,3,0,0
0,254,0,0,2,0,0,0,57,2,33,33,16,33,1,1
23,254,0,0,2,0,0,0,100,2,4,4,3,4,1,1
0,254,0,0,2,0,0,0,57,2,16,16,16,16,1,1
1,31,29,7,18,18,255,255,214,0,6,8,1,5,0,0
0,254,0,0,2,0,0,0,57,2,20,20,8,21,1,1
1,31,29,14,40,42,255,255,64,0,5,12,1,2,0,0
0,254,0,0,2,0,0,0,57,2,13,13,7,7,1,1
1,62,252,27,18,58,255,255,85,1,1,1,1,1,1,1
0,254,0,0,2,0,0,0,57,2,34,34,22,34,1,1
20,254,0,0,2,0,0,0,100,2,3,3,1,3,4,1
0,254,0,0,2,0,0,0,57,2,39,39,22,39,1,1
0,254,0,0,2,0,0,0,57,2,28,28,22,28,1,1
1,31,29,21,54,56,255,255,61,0,6,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,30,30,22,31,1,1
1,31,29,15,52,54,255,255,56,0,1,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,18,18,7,18,1,1
1,31,29,28,68,70,255,255,59,0,3,2,1,1,0,0
1,31,29,20,52,54,255,255,61,0,5,2,1,1,0,0
0,31,29,0,4,4,0,0,142,0,4,4,1,3,0,0
1,31,29,4,8,12,255,255,53,0,6,3,2,4,0,0
1,31,29,7,28,30,255,255,173,0,3,4,1,2,0,0
1,31,29,4,12,12,255,255,89,0,2,1,1,1,0,0
0,31,29,0,2,2,0,0,65,0,4,3,2,4,0,0
1,31,29,24,60,62,255,255,60,0,2,4,1,1,0,0
65,254,0,0,2,0,0,0,100,2,6,6,2,6,7,1
0,254,0,0,2,0,0,0,57,2,20,20,8,20,1,1
1,31,29,1,14,6,255,255,638,0,3,3,1,3,0,0
0,60,0,0,2,0,0,0,132,0,42,42,42,42,0,0
1,31,29,8,52,42,255,255,720,0,1,1,1,1,0,0
0,31,29,0,2,2,0,0,65,0,3,4,2,1,0,0
1,31,29,2,6,8,255,255,53,0,15,5,2,5,0,0
0,31,29,0,2,2,0,0,73,0,1,3,1,1,0,0
0,254,0,0,2,0,0,0,57,2,25,25,25,26,1,1
0,254,0,0,2,0,0,0,57,2,22,22,17,23,1,1
49,254,0,0,2,0,0,0,100,2,5,5,3,5,3,1
1,31,29,2,16,15,255,255,66,0,5,4,1,1,0,0
0,254,0,0,2,0,0,0,57,2,38,38,36,38,1,1
1,31,29,18,48,50,255,255,62,0,6,3,1,2,0,0
1,31,29,14,40,42,255,255,64,0,12,11,1,1,0,0
1,31,29,17,46,48,255,255,62,0,6,3,1,3,0,0
0,254,0,0,2,0,0,0,57,2,27,27,17,27,1,1
1,31,29,5,14,18,255,255,120,0,2,2,1,3,0,0
0,60,0,0,2,0,0,0,132,0,22,22,22,22,0,0
0,254,0,0,2,0,0,0,52,2,23,9,6,6,2,1
0,31,29,0,4,4,0,0,130,0,3,11,1,7,0,0
0,254,0,0,2,0,0,0,57,2,16,16,16,16,1,1
0,254,0,0,2,0,0,0,57,2,17,17,17,17,1,1
1,31,29,63,82,146,255,255,63,0,5,2,1,2,0,0
0,31,29,0,2,2,0,0,65,0,4,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,64,64,4,65,1,1
0,254,0,0,2,0,0,0,57,2,33,33,25,33,1,1
0,31,29,0,4,4,0,0,142,0,7,6,1,3,0,0
1,31,29,30,74,74,255,255,59,0,2,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,31,31,17,31,1,1
0,254,0,0,2,0,0,0,57,2,10,10,4,4,1,1
0,254,0,0,2,0,0,0,57,2,29,29,8,29,1,1
0,60,0,0,2,0,0,0,132,0,47,47,14,47,0,0
0,254,0,0,2,0,0,0,57,2,14,14,8,14,1,1
1,31,29,14,40,42,255,255,64,0,11,16,3,3,0,0
1,31,29,370,358,746,255,255,53,0,1,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,26,26,5,26,1,1
0,254,0,0,2,0,0,0,57,2,26,26,18,26,1,1
0,254,0,0,2,0,0,0,57,2,28,28,17,28,1,1
1,31,29,8,54,44,255,255,703,0,1,1,1,3,0,0
0,254,0,0,2,0,0,0,57,2,25,25,25,25,1,1
1,254,252,1,10,6,255,255,53,1,7,5,4,5,0,0
0,254,0,0,2,0,0,0,722,2,29,29,10,10,2,1
1,254,252,1,10,8,255,255,56,1,1,1,1,1,5,1
0,60,0,0,2,0,0,0,132,0,32,32,24,32,0,0
1,31,29,5,12,18,255,255,132,0,2,4,2,2,0,0
0,254,0,0,2,0,0,0,57,2,19,19,1,19,1,1
0,31,29,0,2,2,0,0,73,0,2,1,2,1,0,0
0,254,0,0,2,0,0,0,57,2,8,8,8,8,1,1
0,254,0,0,2,0,0,0,57,2,22,22,7,22,1,1
0,254,0,0,2,0,0,0,57,2,23,23,17,24,1,1
0,31,29,0,4,4,0,0,132,0,9,5,1,8,0,0
1,31,30,4,10,11,255,255,99,0,9,2,2,2,0,0
1,31,29,169,206,383,255,255,58,0,18,30,3,3,0,0
3,254,0,0,2,0,0,0,100,2,9,9,3,12,4,1
1,254,252,1,10,6,255,255,63,1,1,1,1,1,8,1
0,254,0,0,2,0,0,0,57,2,33,33,33,33,1,1
0,254,0,0,2,0,0,0,57,2,33,33,33,33,1,1
0,254,0,0,2,0,0,0,57,2,34,34,14,34,1,1
0,254,0,0,2,0,0,0,57,2,17,17,9,17,1,1
0,31,29,0,4,4,0,0,128,0,4,10,1,1,0,0
1,254,252,6,24,18,255,255,174,1,3,3,1,3,2,1
0,31,29,0,2,2,0,0,73,0,3,3,2,1,0,0
1,31,29,2,8,10,255,255,130,0,1,1,1,1,0,0
1,254,60,1,8,6,255,255,43,0,8,5,1,5,0,0
130,254,0,0,2,0,0,0,100,2,4,4,3,4,3,1
0,254,0,0,2,0,0,0,57,2,7,7,4,4,1,1
1,31,29,5,14,18,255,255,120,0,2,3,2,3,0,0
1,31,29,17,46,48,255,255,62,0,3,5,1,1,0,0
1,31,29,30,72,74,255,255,59,0,23,10,4,4,0,0
0,254,0,0,2,0,0,0,57,2,39,39,39,39,1,1
0,254,0,0,2,0,0,0,57,2,27,27,25,27,1,1
0,60,0,0,2,0,0,0,132,0,36,36,15,36,0,0
0,254,0,0,2,0,0,0,57,2,29,29,18,29,1,1
0,254,0,0,2,0,0,0,57,2,38,38,20,38,1,1
0,254,0,0,2,0,0,0,57,2,36,36,16,36,1,1
1,31,29,26,64,66,255,255,59,0,9,4,1,1,0,0
1,31,29,5,14,18,255,255,120,0,1,2,1,1,0,0
1,31,29,28,68,70,255,255,59,0,2,1,1,1,0,0
0,254,0,0,2,0,0,0,52,2,4,3,1,3,2,1
0,254,0,0,2,0,0,0,57,2,38,38,4,38,1,1
0,254,0,0,2,0,0,0,57,2,27,27,6,27,1,1
0,254,0,0,2,0,0,0,57,2,26,26,17,26,1,1
1,31,29,1,14,6,255,255,638,0,3,3,1,2,0,0
5,0,0,0,2,2,0,0,28,0,2,2,2,2,0,0
1,31,29,8,54,42,255,255,701,0,1,1,1,2,0,0
0,254,0,0,2,0,0,0,39,2,10,10,2,10,2,1
0,60,0,0,2,0,0,0,132,0,30,30,23,30,0,0
0,254,0,0,2,0,0,0,57,2,31,31,31,31,1,1
1,254,0,0,6,0,255,0,45,6,35,35,2,35,0,0
1,31,29,4,8,12,255,255,53,0,3,5,1,4,0,0
1,31,29,5,12,18,255,255,132,0,1,2,1,1,0,0
1,31,29,5,14,18,255,255,120,0,3,2,1,1,0,0
1,31,29,5,14,18,255,255,120,0,2,1,2,1,0,0
0,254,0,0,2,0,0,0,57,2,40,40,20,40,1,1
0,254,0,0,2,0,0,0,57,2,25,25,9,25,1,1
1,31,29,4,16,18,255,255,80,0,5,2,1,1,0,0
0,60,0,0,2,0,0,0,132,0,21,21,8,21,0,0
0,31,29,0,2,2,0,0,73,0,3,1,1,1,0,0
0,254,0,0,2,0,0,0,57,2,29,29,12,29,1,1
1,31,29,30,72,74,255,255,59,0,2,7,1,2,0,0
0,31,29,0,2,2,0,0,73,0,1,4,1,1,0,0
0,31,29,0,4,4,0,0,142,0,4,4,2,4,0,0
1,254,252,2,12,10,255,255,86,1,5,5,1,5,2,1
0,254,0,0,2,0,0,0,57,2,32,32,16,32,1,1
3,254,0,0,2,0,0,0,100,2,11,11,4,4,3,1
0,254,0,0,2,0,0,0,57,2,11,11,7,7,1,1
1,254,252,1,10,6,255,255,63,1,1,1,1,2,3,1
0,254,0,0,2,0,0,0,132,2,1,1,1,1,3,1
0,254,0,0,2,0,0,0,57,2,43,43,37,43,1,1
1,31,29,32,122,126,255,255,64,0,10,4,1,1,0,0
0,254,0,0,2,0,0,0,57,2,29,29,4,29,1,1
0,254,0,0,2,0,0,0,57,2,18,18,18,18,1,1
0,254,0,0,2,0,0,0,57,2,23,23,17,23,1,1
1,31,29,17,46,48,255,255,62,0,10,5,1,1,0,0
0,60,0,0,2,0,0,0,132,0,35,35,18,35,0,0
0,254,0,0,2,0,0,0,57,2,40,40,40,40,1,1
0,254,0,0,2,0,0,0,57,2,27,27,21,27,1,1
0,254,0,0,2,0,0,0,57,2,30,30,30,30,1,1
0,254,0,0,2,0,0,0,57,2,26,26,21,26,1,1
0,254,0,0,2,0,0,0,57,2,13,13,3,3,1,1
0,254,0,0,2,0,0,0,57,2,31,31,17,36,1,1
0,254,0,0,2,0,0,0,57,2,22,22,17,22,1,1
1,31,29,18,48,50,255,255,62,0,9,4,1,1,0,0
0,254,0,0,2,0,0,0,57,2,34,34,34,34,1,1
1,31,29,5,14,18,255,255,120,0,2,1,1,1,0,0
1,31,29,15,52,54,255,255,56,0,1,1,1,4,0,0
0,254,0,0,2,0,0,0,57,2,34,34,16,34,1,1
1,254,252,1,10,6,255,255,165,1,1,3,1,3,3,1
1,31,29,5,14,18,255,255,120,0,1,1,1,1,0,0
1,254,252,1,12,6,255,255,412,1,2,1,1,1,3,1
3,254,0,0,2,0,0,0,100,2,6,6,2,6,7,1
0,254,0,0,2,0,0,0,57,2,30,30,18,30,1,1
1,254,252,1,10,8,255,255,56,1,1,1,1,36,5,1
1,31,29,5,14,18,255,255,120,0,3,3,2,2,0,0
1,31,29,2,6,8,255,255,53,0,1,4,1,2,0,0
0,62,0,0,2,0,0,0,67,2,3,3,2,3,3,1
0,31,29,0,2,2,0,0,66,0,4,3,1,2,0,0
1,62,252,8,58,26,255,255,916,1,1,1,1,2,3,1
1,254,252,1,20,16,255,255,61,1,3,3,2,2,2,1
1,31,29,39,90,92,255,255,57,0,7,11,1,3,0,0
0,254,0,0,2,0,0,0,57,2,23,23,17,24,1,1
0,31,29,0,4,4,0,0,130,0,10,6,1,3,0,0
1,31,29,14,40,42,255,255,64,0,16,7,1,1,0,0
1,31,29,32,122,126,255,255,64,0,7,4,1,2,0,0
0,254,0,0,2,0,0,0,57,2,24,24,16,24,1,1
1,254,252,2,12,8,255,255,88,1,3,4,1,3,2,1
0,31,29,0,2,2,0,0,73,0,2,2,1,1,0,0
1,31,29,4,8,12,255,255,53,0,6,9,1,2,0,0
0,254,0,0,2,0,0,0,57,2,27,27,18,27,1,1
0,254,0,0,2,0,0,0,57,2,23,23,18,23,1,1
1,31,29,11,34,36,255,255,66,0,3,5,1,1,0,0
0,254,0,0,2,0,0,0,57,2,15,15,15,15,1,1
1,31,29,163,184,364,255,255,58,0,6,2,2,3,0,0
1,31,29,370,358,746,255,255,53,0,3,2,1,1,0,0
0,254,0,0,2,0,0,0,57,2,22,22,22,22,1,1
1,31,29,17,46,48,255,255,62,0,6,4,1,1,0,0
13,254,0,0,20,0,0,0,64,2,1,1,1,1,3,1
0,254,0,0,2,0,0,0,57,2,39,39,24,39,1,1
1,62,252,4,14,14,255,255,127,1,1,1,1,1,3,1
0,254,0,0,2,0,0,0,57,2,29,29,12,29,1,1
0,254,0,0,2,0,0,0,57,2,33,33,33,33,1,1
0,31,29,0,4,4,0,0,142,0,8,3,1,3,0,0
0,254,0,0,2,0,0,0,57,2,45,45,44,45,1,1
1,31,29,7,28,30,255,255,172,0,1,1,1,1,0,0
1,31,29,103,326,354,255,255,79,0,1,1,1,2,0,0
1,31,29,1,14,6,255,255,638,0,6,4,1,1,0,0
1,31,29,4,16,18,255,255,96,0,15,21,6,6,0,0
1,31,29,4,10,12,255,255,53,0,3,3,1,5,0,0
1,31,29,8,54,42,255,255,702,0,2,2,1,1,0,0
0,60,0,0,2,0,0,0,132,0,19,19,19,19,0,0
0,31,29,0,2,2,0,0,73,0,2,2,2,1,0,0
34,254,0,0,2,0,0,0,100,2,5,5,2,5,3,1
0,60,0,0,2,0,0,0,132,0,44,44,44,44,0,0
0,254,0,0,2,0,0,0,57,2,24,24,14,25,1,1
0,254,0,0,2,0,0,0,57,2,21,21,17,21,1,1
0,31,29,0,4,4,0,0,142,0,8,11,1,4,0,0
1,31,29,4,22,14,255,255,67,0,6,10,4,4,0,0
3,254,0,0,2,0,0,0,100,2,3,3,1,3,4,1
0,31,0,0,2,0,0,0,142,0,12,10,1,4,0,0
0,254,0,0,2,0,0,0,57,2,38,38,38,38,1,1
3,254,0,0,2,0,0,0,100,2,7,7,4,12,2,1
0,254,0,0,2,0,0,0,57,2,36,36,9,36,1,1
0,254,0,0,2,0,0,0,57,2,25,25,24,25,1,1
1,31,29,22,56,58,255,255,61,0,7,5,1,1,0,0
3,254,0,0,2,0,0,0,100,2,10,9,2,2,4,1
1,31,29,16,44,46,255,255,63,0,13,3,1,1,0,0
1,254,252,1,10,6,255,255,53,1,4,4,2,4,2,1
1,31,29,8,22,26,255,255,88,0,9,5,1,2,0,0
1,31,29,15,52,54,255,255,56,0,1,1,1,2,0,0
0,31,29,0,4,4,0,0,142,0,5,11,1,1,0,0
0,254,0,0,2,0,0,0,57,2,17,17,8,17,1,1
0,254,0,0,2,0,0,0,57,2,37,37,25,37,1,1
1,31,29,7,18,18,255,255,247,0,5,6,1,3,0,0
1,31,29,4,10,10,255,255,99,0,2,2,1,1,0,0
1,31,29,5,12,18,255,255,132,0,3,1,1,2,0,0
0,60,0,0,2,0,0,0,132,0,24,24,24,24,0,0
0,254,0,0,2,0,0,0,57,2,43,43,43,43,1,1
0,60,0,0,2,0,0,0,132,0,19,19,3,19,0,0
0,31,29,0,2,2,0,0,65,0,1,1,1,4,0,0
0,254,0,0,2,0,0,0,57,2,33,33,13,33,1,1
0,254,0,0,2,0,0,0,57,2,17,17,17,17,1,1
0,254,0,0,2,0,0,0,57,2,35,35,18,35,1,1
1,31,29,2,6,8,255,255,53,0,1,1,1,1,0,0
1,31,29,13,38,40,255,255,64,0,10,8,1,1,0,0
0,254,0,0,2,0,0,0,57,2,43,43,25,43,1,1
1,31,29,103,338,354,255,255,78,0,5,14,5,5,0,0
0,254,0,0,2,0,0,0,57,2,22,22,16,23,1,1
0,254,0,0,2,0,0,0,57,2,22,22,5,22,1,1
0,254,0,0,2,0,0,0,57,2,45,45,33,45,1,1
0,254,0,0,2,0,0,0,57,2,17,17,17,18,1,1
